Program,Organization,Description,Challenge,Solution,Theme,Address,Website,Email,Latitude,Longitude
Grief and Bereavement Support,Hospice Halifax,"Hospice Halifax provides free bereavement support groups and one-on-one peer support facilitated by trained volunteers and peer mentors for adults coping with loss. These peer-led groups create a safe, low-barrier space to share experiences, reduce isolation, and build practical coping strategies that address grief-related anxiety and mental health stressors.",Healthcare and mental-health access,"Peer mental-health support networks: Trained community volunteers run peer-led support groups and one-on-one peer mentoring for common issues (anxiety, postpartum concerns, addiction recovery), offering low-barrier, locally trusted supports.",Livability and Enabling Infrastructure Gaps,"618 Francklyn Street, Halifax, NS B3H 3B1",https://hospicehalifax.ca,info@hospicehalifax.ca,44.6265654,-63.579517
Mental Health First Aid (MHFA) – Community and Workplace Training,Safety Services Nova Scotia,"Safety Services Nova Scotia offers accredited Mental Health First Aid courses that train participants to identify emerging mental-health problems and acute crises (such as panic attacks or suicidal ideation), provide initial support using a proven action plan, and guide people to appropriate professional services and community supports. Sessions are scheduled year-round for employers and the public, helping build province-wide capacity to respond early and reduce wait-time impacts by facilita...",Healthcare and mental-health access,"Community mental-health first aid training: Regular, subsidized training sessions teach residents, youth workers, teachers, and employers how to recognize crises, provide initial support, and connect people to professional services.",Livability and Enabling Infrastructure Gaps,"201 Brownlow Avenue, Unit 9, Dartmouth, NS B3B 1W2",https://www.safetyservicesns.ca,info@safetyservicesns.ca,44.6983925,-63.5799367
In the Know – Mental Health Literacy for Agriculture,Farm Safety Nova Scotia,"Farm Safety Nova Scotia delivers the ‘In the Know’ program to farmers, farm families, and ag-sector employers, building skills to recognize mental distress, start supportive conversations, and connect people to professional services and local resources. The sector-specific training reduces stigma and equips rural communities with practical first-aid style responses and referral pathways, improving early support where access to care can be limited.",Healthcare and mental-health access,"Community mental-health first aid training: Regular, subsidized training sessions teach residents, youth workers, teachers, and employers how to recognize crises, provide initial support, and connect people to professional services.",Livability and Enabling Infrastructure Gaps,"60 Research Drive, Bible Hill, NS B6L 2R2",https://farmsafetyns.ca/programs/in-the-know/,info@farmsafetyns.ca,45.3884983,-63.2422032
DSU Peer Support,Dalhousie Student Union,"The Dalhousie Student Union’s Peer Support program trains student volunteers to provide confidential, non-judgmental peer listening and resource navigation for fellow students. As on-campus mental-health ambassadors, they run outreach tables and workshops, promote services like counselling and crisis supports, and offer warm referrals that help classmates—especially first-years—find the right help quickly.",Healthcare and mental-health access,"School-based mental-health ambassadors: High schools and post-secondary institutions establish student ambassador programs that promote mental-health resources, run peer-help initiatives, and help younger students navigate services.",Livability and Enabling Infrastructure Gaps,"6136 University Avenue, Halifax, NS B3H 4R2",https://www.dsu.ca,info@dsu.ca,44.6367223,-63.5892308
DSU Society and Project Grants,Dalhousie Student Union,"The Dalhousie Student Union dedicates a portion of student activity fees to a student-led grants committee that adjudicates funding for student societies and youth-led projects on campus and in the community. These micro-grants are selected and managed by students themselves, functioning as a youth jury that cultivates leadership, strengthens student services, and supports youth-driven initiatives in Halifax.",Nonprofit and community-service capacity strain,"Youth-Led Mini-Grants and Project Funds: Allocate a portion of community funds to youth juries that select and manage small grants for projects by and for young people, boosting leadership, relevance of services, and youth investment in staying local.",Livability and Enabling Infrastructure Gaps,"6136 University Avenue, Halifax, NS B3H 4J2",https://www.dsu.ca,dsu@dal.ca,44.6367223,-63.5892308
Stay Connected Mental Health Project — Student Navigator Program,Dalhousie University Student Health & Wellness (in partnership with IWK Health),"Dalhousie’s Stay Connected initiative equips Student Navigators—trained peer leaders—who promote mental-health resources on campus, host awareness events, and guide students in accessing counselling, crisis lines, and community services. Developed with IWK Health, the program embeds ambassadors across faculties and student groups to proactively connect students (including first-years) to the supports they need and reduce wait-time barriers.",Healthcare and mental-health access,"School-based mental-health ambassadors: High schools and post-secondary institutions establish student ambassador programs that promote mental-health resources, run peer-help initiatives, and help younger students navigate services.",Livability and Enabling Infrastructure Gaps,"1246 LeMarchant Street, Halifax, NS B3H 4R2",https://www.dal.ca/campus_life/health-and-wellness.html,studenthealth@dal.ca,44.6360643,-63.5898491
Jack.org Acadia University Chapter,Jack.org,"This student-run chapter leads peer-to-peer mental health education at Acadia, delivering Jack Talks, campus campaigns, and training that reduce stigma and increase literacy. Chapter members act as mental-health ambassadors by signposting campus and community supports, collaborating with counselling services, and mentoring younger students to navigate help effectively.",Healthcare and mental-health access,"School-based mental-health ambassadors: High schools and post-secondary institutions establish student ambassador programs that promote mental-health resources, run peer-help initiatives, and help younger students navigate services.",Livability and Enabling Infrastructure Gaps,"15 University Avenue, Wolfville, NS B4P 2R6",https://jack.org/Chapters,hello@jack.org,45.0891388,-64.3669857
Jack.org Citadel High School Chapter,Jack.org,"The Citadel High chapter organizes student-led campaigns and Jack Talks that normalize conversations about mental health and connect peers with supports like school counsellors, Nova Scotia Health services, and Kids Help Phone. Senior student leaders act as ambassadors by running peer-help initiatives and guiding younger students to appropriate resources inside and beyond the school.",Healthcare and mental-health access,"School-based mental-health ambassadors: High schools and post-secondary institutions establish student ambassador programs that promote mental-health resources, run peer-help initiatives, and help younger students navigate services.",Livability and Enabling Infrastructure Gaps,"1855 Trollope Street, Halifax, NS B3H 0A4",https://jack.org/Chapters,hello@jack.org,44.6469544,-63.5843114
Family Navigator (Mental Health and Addictions),IWK Health,"The IWK Family Navigator helps youth and families understand and access mental-health and addictions services, clarifying referral pathways and expected wait times and assisting with scheduling. Navigators connect families to appropriate community supports, help with paperwork required for services or school-based accommodations, and provide follow-up to reduce missed appointments and support ongoing care.",Healthcare and mental-health access,"Community health navigator program: Locally based navigators help residents understand waitlists, book appointments, complete forms, apply for subsidized services, and follow up—reducing missed appointments and improving continuity of care.",Livability and Enabling Infrastructure Gaps,"5850 University Avenue, Halifax, NS B3K 6R8",https://www.iwk.nshealth.ca/mental-health/family-navigator,,44.6376114,-63.582874
Community Health Teams – Navigation and Connections,Nova Scotia Health (Central Zone) – Community Health Teams,"Nova Scotia Health’s Community Health Teams offer health navigation that links people to primary care, mental-health programs, chronic disease supports, and community resources. Staff help residents book appointments and classes, complete forms for benefits and subsidies (e.g., Fair Pharmacare), and provide follow-up and self-management coaching to improve continuity of care and reduce no-shows.",Healthcare and mental-health access,"Community health navigator program: Locally based navigators help residents understand waitlists, book appointments, complete forms, apply for subsidized services, and follow up—reducing missed appointments and improving continuity of care.",Livability and Enabling Infrastructure Gaps,"7071 Bayers Road, Suite 402, Halifax, NS B3L 2C2",https://www.nshealth.ca,,44.6541222,-63.6273462
Farmer Assistance Program (FAP),Farm Safety Nova Scotia (a program of the Nova Scotia Federation of Agriculture),"Funded collectively by Farm Safety Nova Scotia and member farms through the Nova Scotia Federation of Agriculture, the FAP provides confidential, short-term counselling and crisis support to farm owners, workers, and their families via phone, video, and in-person sessions. The program pairs access to counselling with industry-wide training (e.g., Mental Health First Aid) and peer learning so employers can share effective practices and support flexible time for appointments during peak seasons...",Healthcare and mental-health access,"Employer-supported mental-health coalition: Local employers form a coalition to share best practices, fund on-site or virtual counselling access for employees, offer flexible schedules for appointments, and jointly subsidize mental-health resources.",Livability and Enabling Infrastructure Gaps,"7 Atlantic Central Drive, East Mountain, NS B6L 2Z2",https://farmsafetyns.ca,info@farmsafetyns.ca,45.4002832,-63.1998742
Chambers Plan (Employee Assistance Program for Members),Halifax Chamber of Commerce,"Through the Halifax Chamber of Commerce, small and medium-sized employers join the national Chambers of Commerce Group Insurance Plan to access an Employee Assistance Program that includes 24/7 counselling (virtual and in-person), work-life services, and mental-health resources. By pooling hundreds of local employers, the plan spreads costs and makes clinically supervised support affordable while the Chamber’s events and peer networks help businesses share policies like flexible scheduling fo...",Healthcare and mental-health access,"Employer-supported mental-health coalition: Local employers form a coalition to share best practices, fund on-site or virtual counselling access for employees, offer flexible schedules for appointments, and jointly subsidize mental-health resources.",Livability and Enabling Infrastructure Gaps,"32 Akerley Boulevard, Dartmouth, NS B3B 1N1",https://halifaxchamber.com/,info@halifaxchamber.com,44.7098064,-63.6035607
Longitudinal Integrated Clerkship (LIC) – Nova Scotia Distributed Sites,Dalhousie University Faculty of Medicine,"Dalhousie Medicine’s LIC places third‑year medical students for extended, community‑based clinical rotations in Nova Scotia sites, where they learn in family medicine and specialty settings alongside local preceptors. The program partners with community hospitals, clinics, and municipal groups to embed learners, provide mentorship, and connect them with local supports, creating strong ties that encourage graduates to stay or return to practice in the host communities.",Healthcare and mental-health access,"Healthcare student placement and retention partnerships: Community groups collaborate with regional colleges and universities to host clinical placements, offer homestays, and create mentorship and incentive packages that encourage new graduates to stay or return.",Livability and Enabling Infrastructure Gaps,"5849 University Avenue, Halifax, NS B3H 4R2",https://medicine.dal.ca,ugme@dal.ca,44.6392788,-63.5839051
North Nova Family Medicine Teaching Site – Community Support for Learners,Aberdeen Health Foundation,"In collaboration with Dalhousie Family Medicine and Nova Scotia Health (Northern Zone), the Aberdeen Health Foundation supports the North Nova teaching site by funding education resources and community‑based initiatives that welcome medical learners. Through local mentorship, integration activities, and practical supports that ease placements in Pictou County, the initiative strengthens ties that encourage residents and new physicians to establish long‑term practice in the region.",Healthcare and mental-health access,"Healthcare student placement and retention partnerships: Community groups collaborate with regional colleges and universities to host clinical placements, offer homestays, and create mentorship and incentive packages that encourage new graduates to stay or return.",Livability and Enabling Infrastructure Gaps,"835 East River Road, New Glasgow, NS B2H 3S6",https://aberdeenhealthfoundation.ca,info@aberdeenhealthfoundation.ca,45.5731591,-62.6438226
Community Grants Program,Mental Health Foundation of Nova Scotia,"The Mental Health Foundation of Nova Scotia provides micro-grants to grassroots organizations across the province to launch and expand mental-health and addictions initiatives. These grants enable peer-led support circles, culturally grounded counselling pilots, and community outreach for youth and underserved groups, directly improving local access and tailoring services to community needs.",Healthcare and mental-health access,"Micro-grants for local mental-health initiatives: A community-run micro-grant fund supports grassroots projects (peer groups, outreach events, culturally specific counselling pilots) that improve access and build locally relevant supports.",Livability and Enabling Infrastructure Gaps,"300 Pleasant Street, Dartmouth, NS B2Y 3Z9",https://www.mentalhealthns.ca,info@mentalhealthns.ca,44.6518651,-63.5493479
Nova Scotia Sexualized Violence Help Line,South House Sexual and Gender Resource Centre,"A province-wide, 24/7 phone and online chat service staffed by trained volunteer responders who provide immediate, non-clinical emotional support to people impacted by sexualized violence. Volunteers offer crisis de-escalation, safety planning, and short-term respite via phone/text, and connect callers to professional services such as SANE programs, counseling, legal supports, and community resources across Nova Scotia.",Healthcare and mental-health access,"Crisis respite and tele-response volunteer program: A volunteer-staffed crisis respite and phone/video check-in program offers short-term, non-clinical support during mental-health crises and connects callers to professional services as needed.",Livability and Enabling Infrastructure Gaps,"1443 Seymour Street, Halifax, NS B3H 3M6",https://thehelpline.ca,,44.6388869,-63.5893881
Community-based Co-operative Development Training,"Coady Institute, St. Francis Xavier University","Coady Institute at St. Francis Xavier University equips community groups with practical training and coaching to start and govern non-profit co-operatives, including parent-led childcare co-ops. The program supports families to share caregiving responsibilities through co-operative governance, prepare sustainable business plans for licensed spaces, and leverage grants and volunteer capacity to keep fees affordable.",Childcare availability and affordability,"Community Childcare Co-operatives: Neighbourhood families form non-profit co-ops to pool resources, share caregiving responsibilities and manage one or more licensed childcare spaces with sliding-scale fees and volunteer support, keeping costs down and increasing local capacity.",Livability and Enabling Infrastructure Gaps,"4545 Alumni Crescent, Antigonish, NS B2G 2W5",https://coady.stfx.ca,coady@stfx.ca,45.6197734,-61.9949428
Social Enterprise Advisory for Community Childcare Co-ops,Common Good Solutions CIC,"Common Good Solutions mentors community groups to launch and scale mission-driven enterprises, including neighbourhood childcare co-operatives that use sliding-scale fees and parent volunteer support. Their advisors help co-ops model revenues and costs, navigate licensing and staffing, and establish governance structures so families can co-manage quality, affordable local childcare spaces.",Childcare availability and affordability,"Community Childcare Co-operatives: Neighbourhood families form non-profit co-ops to pool resources, share caregiving responsibilities and manage one or more licensed childcare spaces with sliding-scale fees and volunteer support, keeping costs down and increasing local capacity.",Livability and Enabling Infrastructure Gaps,"5557 Cunard Street, Halifax, NS B3K 1C5",https://commongoodsolutions.ca,info@commongoodsolutions.ca,44.652856,-63.586588
YMCA Child Care at NSCC Ivany Campus,YMCA of Greater Halifax/Dartmouth in partnership with Nova Scotia Community College (NSCC),"The YMCA of Greater Halifax/Dartmouth partners with Nova Scotia Community College to operate licensed early learning and child care within campus facilities, converting institutional space into shared child care rooms for students, staff, and the surrounding community. This employer–community partnership provides priority access for NSCC employees and learners and offers hours aligned to class and shift schedules, reducing barriers to workforce participation in the Dartmouth waterfront busine...",Childcare availability and affordability,"Employer-Community Partnership Childcare: Local businesses partner with municipalities and community groups to convert underused space into shared childcare rooms, with employers subsidizing spots for employees and offering flexible scheduling tied to community needs.",Livability and Enabling Infrastructure Gaps,"80 Mawiomi Place, Dartmouth, NS B2Y 0A5",https://www.ymcahfx.ca/child-care/,info@ymcahfx.ca,44.6542147,-63.5509426
Peter Green Hall Children’s Centre,Peter Green Hall Children’s Centre Society,"Peter Green Hall is a non-profit child care centre embedded on the Dalhousie/King’s campus, using repurposed university space to deliver licensed care for university staff, faculty, students, and nearby community families. The centre works closely with institutional employers to prioritize spaces and align scheduling with academic and campus work patterns, demonstrating a community–employer model that expands access to affordable, centrally located care.",Childcare availability and affordability,"Employer-Community Partnership Childcare: Local businesses partner with municipalities and community groups to convert underused space into shared childcare rooms, with employers subsidizing spots for employees and offering flexible scheduling tied to community needs.",Livability and Enabling Infrastructure Gaps,"5306 University Avenue, Halifax, NS B3H 1V4",https://www.pghchildcare.com,info@pghchildcare.com,44.6386917,-63.5839372
Early Childhood Educator Tuition Support Program,Nova Scotia Department of Education and Early Childhood Development,"The province’s Tuition Support Program subsidizes tuition for residents training to become Early Childhood Educators (ECEs) or upskilling to higher certification levels at recognized Nova Scotia institutions. By offsetting education costs and enabling workplace-based study while employed in licensed child-care centres, it creates clear earn-while-you-learn pathways that function like apprenticeships. The program directly supports growing the local ECE workforce and improving childcare availab...",Childcare availability and affordability,"Training and Apprenticeship Pathways for ECE Workers: Local colleges and community organizations create subsidized early childhood education (ECE) training, paid apprenticeships and micro-credentials targeted at residents, including bursaries and wraparound supports to grow the local workforce.",Livability and Enabling Infrastructure Gaps,"2021 Brunswick Street, Halifax, NS B3J 2S9",https://novascotia.ca/education/elcc/,,44.6520988,-63.5789365
Early Childhood Education Diploma (Distance/Workplace Delivery),Jane Norman College,"Jane Norman College offers ECE diploma programs with distance and workplace delivery options designed for rural and working learners, enabling paid, on-the-job training alongside academic coursework. The college coordinates practicums with licensed centres, provides advising and student supports, and leverages provincial tuition support and bursary programs to lower costs. These pathways create accessible, subsidized training and earn-while-you-learn opportunities that expand the local pool o...",Childcare availability and affordability,"Training and Apprenticeship Pathways for ECE Workers: Local colleges and community organizations create subsidized early childhood education (ECE) training, paid apprenticeships and micro-credentials targeted at residents, including bursaries and wraparound supports to grow the local workforce.",Livability and Enabling Infrastructure Gaps,"60 Lorne Street, Truro, NS B2N 3K3",https://janenorman.ca,info@janenorman.ca,45.3680075,-63.2806871
Windsor Elms Village – Intergenerational Program,Windsor Elms Village,"Windsor Elms Village hosts recurring intergenerational playgroups in partnership with local licensed child care centres and family resource programs. Older residents volunteer as ""grandfriends,"" assisting early childhood educators with circle time, reading, music, and crafts in supervised sessions that bring children and seniors together. The program adds caring adult support to childcare activities while giving seniors meaningful roles and social connection.",Childcare availability and affordability,"Intergenerational Care Networks: Programs connecting seniors and families — using seniors as paid or volunteer assistants in supervised childcare settings — provide meaningful work for older residents and reliable, lower-cost care for families.",Livability and Enabling Infrastructure Gaps,"174 Dyke Road, Falmouth, NS B0P 1L0",https://windsorelms.com,,44.9952434,-64.1713491
Maggie’s Place – Childcare Volunteer Program,Maggie’s Place Family Resource Centre,"Maggie’s Place provides free and low‑cost early years and parent programs with on‑site child‑minding, recruiting screened volunteers—including many retirees—to assist early childhood staff during infant/toddler and preschool sessions. Senior volunteers help with play, reading, snacks, and transitions under staff supervision, improving adult‑to‑child ratios and reliability of care while parents attend programs that support employment, education, and family well‑being. This intergenerational ap...",Childcare availability and affordability,"Intergenerational Care Networks: Programs connecting seniors and families — using seniors as paid or volunteer assistants in supervised childcare settings — provide meaningful work for older residents and reliable, lower-cost care for families.",Livability and Enabling Infrastructure Gaps,"1027 Prince Street, Truro, NS B2N 1H7",https://www.maggiesplace.ca,info@maggiesplace.ca,45.3643503,-63.2702381
East Preston Family Resource Centre – Childminding & Intergenerational Volunteering,East Preston Family Resource Centre,"EPFRC runs parent and early childhood programs with supervised child‑minding and welcomes older adult volunteers to assist ECE staff with playgroups and family programs. Retirees and community Elders support reading circles, cultural storytelling, and play activities in a structured, staff‑led setting, broadening capacity and making care more accessible to families. This intergenerational model provides purposeful engagement for seniors while helping families access reliable, lower‑cost care ...",Childcare availability and affordability,"Intergenerational Care Networks: Programs connecting seniors and families — using seniors as paid or volunteer assistants in supervised childcare settings — provide meaningful work for older residents and reliable, lower-cost care for families.",Livability and Enabling Infrastructure Gaps,"1906 Highway 7, East Preston, NS B2Z 1M2",https://epfrc.ca,info@epfrc.ca,44.7138517,-63.4375969
Family Home Child Care Agency,"Family Matters, Annapolis County Family Resource Centre","Family Matters operates a provincially licensed Family Home Child Care Agency that recruits, approves, and supports home-based educators who can offer flexible, non‑standard hours, including evenings and weekends, for families in Annapolis County and surrounding areas. This network model enables shift‑friendly childcare close to homes, workplaces, and community hubs, helping parents who work rotating shifts or attend night classes. By coordinating part‑time ECE staff and community‑based provi...",Childcare availability and affordability,"After-hours and Shift-friendly Childcare: Community centres and employers collaborate to operate licensed after-hours childcare to serve shift workers and students, with community volunteers and part-time ECE staff to keep costs manageable.",Livability and Enabling Infrastructure Gaps,"10 Middle Road, Lawrencetown, NS B0S 1M0",https://family-matters.ca,info@family-matters.ca,44.8789124,-65.1560461
MusGo Rider Cooperative Transportation Service (Youth and Family Rides),MusGo Rider Cooperative Ltd.,"MusGo Rider is a community-owned transportation co-operative serving Nova Scotia’s Eastern Shore, coordinating pre-booked, shared door-to-door rides. Families use MusGo’s vetted drivers and group scheduling to get children to daycares, schools, and after-school programs when school buses or public transit are unavailable, reducing access and affordability barriers in rural areas. The co-op model allows neighbours to pool demand and keep costs low through shared trips and volunteer-supported o...",Childcare availability and affordability,"Shared Ride and Childcare Transport Co-ops: Neighbourhood-run transport cooperatives coordinate safe group travel to childcare sites and schools, reducing access barriers for families in rural or transit-poor parts of the province.",Livability and Enabling Infrastructure Gaps,"7962 Highway 7, Musquodoboit Harbour, NS B0J 2L0",https://musgorider.ca,dispatch@musgorider.ca,44.7882089,-63.1456266
Kids & Company School Transportation (Dartmouth – Burnside),Kids & Company,"Kids & Company’s Dartmouth centre organizes shared pick‑up and drop‑off to its childcare programs from multiple nearby schools, using dedicated vans and coordinated routes. By bundling family demand and operating group transport to licensed childcare, the centre lowers logistical barriers for working parents in an area with limited pedestrian-friendly access, aligning with the shared-ride childcare transport model. Staff manage schedules, safety checks, and car-seat requirements so children t...",Childcare availability and affordability,"Shared Ride and Childcare Transport Co-ops: Neighbourhood-run transport cooperatives coordinate safe group travel to childcare sites and schools, reducing access barriers for families in rural or transit-poor parts of the province.",Livability and Enabling Infrastructure Gaps,"60 Raddall Avenue, Dartmouth, NS B3B 1T2",https://kidsandcompany.com,info@kidsandcompany.com,44.7030879,-63.5894425
BGC Halifax After-School Transportation,BGC Greater Halifax,"BGC Halifax coordinates daily bus and van routes that collect children from multiple schools and bring them to clubhouses for licensed after‑school care and programming. This shared ride system pools neighbourhood demand so families have dependable, low-cost transport between schools and childcare sites, especially benefiting households without a vehicle or flexible work hours. Centralized routing, trained drivers, and group supervision ensure safe, consistent travel that eases access and aff...",Childcare availability and affordability,"Shared Ride and Childcare Transport Co-ops: Neighbourhood-run transport cooperatives coordinate safe group travel to childcare sites and schools, reducing access barriers for families in rural or transit-poor parts of the province.",Livability and Enabling Infrastructure Gaps,"35 Major Street, Halifax, NS B3K 2L6",https://www.bgchalifax.ca,info@bgchalifax.ca,44.6850749,-63.5446369
BGC Greater Halifax After School and Day Camp Programs (Sliding-Scale Fees),BGC Greater Halifax,"BGC Greater Halifax (formerly Boys & Girls Clubs) operates community-based after-school care and day camps that keep fees low and offer subsidies so cost is not a barrier. They implement a sliding-scale approach and family discounts where possible, and explicitly fundraise through donations and community events to cover reduced fees—ensuring no child is turned away for inability to pay.",Childcare availability and affordability,"Flexible Fee Models and Sliding-scale Policies: Community-run centres adopt transparent sliding-scale fee structures, sibling discounts and pay-what-you-can days, supported by local fundraising to sustain operations while increasing affordability.",Livability and Enabling Infrastructure Gaps,"11 Aldergrove Drive, Halifax, NS B3R 1M6",https://www.bgchalifax.ca,info@bgchalifax.ca,44.6109043,-63.6158389
Veith House After-School and Summer Programs (Sliding-Scale/PWYC),Veith House,"Veith House, a long-standing community centre in Halifax’s North End, delivers after-school care and summer day camps for children and youth. Fees are offered on a sliding-scale and pay-what-you-can basis, with support for families (including sibling discounts) made possible through grants, donations, and local fundraising—expanding access to affordable, community-run care.",Childcare availability and affordability,"Flexible Fee Models and Sliding-scale Policies: Community-run centres adopt transparent sliding-scale fee structures, sibling discounts and pay-what-you-can days, supported by local fundraising to sustain operations while increasing affordability.",Livability and Enabling Infrastructure Gaps,"3115 Veith Street, Halifax, NS B3K 3G9",https://veithhouse.com,info@veithhouse.com,44.664829,-63.5955927
South Shore Waldorf School Flexible Tuition (Early Childhood & Aftercare),South Shore Waldorf School Association,"The South Shore Waldorf School, a non-profit community school, offers early childhood programs and aftercare that use a transparent Flexible Tuition model and sibling discounts to match fees to family circumstances. Parent-led fundraising and donor support help sustain operations while keeping fees accessible, aligning with sliding-scale and community-supported affordability principles.",Childcare availability and affordability,"Flexible Fee Models and Sliding-scale Policies: Community-run centres adopt transparent sliding-scale fee structures, sibling discounts and pay-what-you-can days, supported by local fundraising to sustain operations while increasing affordability.",Livability and Enabling Infrastructure Gaps,"64 School Road, Blockhouse, NS B0J 1E0",https://www.waldorfns.org,info@waldorfns.org,44.4486635,-64.4182256
Grants to Organizations (GTO) Program,Municipality of the County of Kings,"The Municipality of the County of Kings provides project and capital grants to community organizations, including those collaborating with local employers and co-working spaces. Funding and municipal staff guidance can be used to pilot on-site childcare pods—covering fit-up, equipment, and early operational costs—helping test childcare solutions embedded in workplaces and shared business hubs.",Childcare availability and affordability,"On-site Childcare Pilot Grants for Small Businesses: Municipalities offer small grants and technical support for small businesses and co-working spaces to pilot on-site childcare pods, demonstrating feasibility and encouraging wider adoption.",Livability and Enabling Infrastructure Gaps,"181 Coldbrook Village Park Drive, Coldbrook, NS B4R 1B9",https://www.countyofkings.ca/information/grants.aspx,municipality@countyofkings.ca,45.07011,-64.5622267
Family Support and Parent Education,New Ross Family Resource Centre,"New Ross Family Resource Centre delivers drop-in playgroups, peer mentoring, and parenting workshops led by ECE professionals, with support from community volunteers and experienced parents. The centre offers short-term child-minding during programs and appointments, creating relief care that helps parents manage stress and maintain employment or pursue training opportunities.",Childcare availability and affordability,"Volunteer Mentor Networks for New Parents: Experienced parents and local ECE professionals volunteer through community programs to provide drop-in support, parenting workshops and short-term relief care to reduce stress and allow workforce participation.",Livability and Enabling Infrastructure Gaps,"4689 Highway 12, New Ross, NS B0J 2M0",https://www.nrfrc.ca,info@nrfrc.ca,44.7305533,-64.4569371
YMCA Child Care – Community Partnerships & New Site Development,YMCA of Greater Halifax/Dartmouth,"YMCA of Greater Halifax/Dartmouth partners with schools, churches and community halls to open licensed child care in shared spaces. The YMCA team manages the provincial licensing process, coordinates minor renovations (e.g., washrooms, secure access, fire safety) and implements health and safety protocols so new spaces can come online faster and at lower cost.",Childcare availability and affordability,"Shared Space Licensing Support Program: A community-led service assists churches, schools and community halls with licensing, minor renovations and health/safety compliance so they can more quickly and affordably open licensed childcare capacity.",Livability and Enabling Infrastructure Gaps,"5640 Sackville Street, Halifax, NS B3J 3Y3",https://halifax.ymca.ca/child-care/,info@halifax.ymca.ca,44.6444187,-63.5803731
YMCA Child Care – Community Site Development,YMCA of Cape Breton,"YMCA of Cape Breton collaborates with schools, parishes and community organizations to establish licensed child care programs in existing community facilities. The YMCA team navigates licensing requirements, oversees minor renovations for code and health/safety compliance, and provides staff training and operating systems to bring new spaces online efficiently.",Childcare availability and affordability,"Shared Space Licensing Support Program: A community-led service assists churches, schools and community halls with licensing, minor renovations and health/safety compliance so they can more quickly and affordably open licensed childcare capacity.",Livability and Enabling Infrastructure Gaps,"399 Charlotte Street, Sydney, NS B1P 1E3",https://www.cbymca.ca/child-care,info@cbymca.ca,46.136466,-60.1940452
Community Impact Investment Fund (CIIF),Nova Scotia Co-operative Council,"The CIIF, administered by the Nova Scotia Co-operative Council with Atlantic credit unions, aggregates funds from local individuals and institutions to provide patient, early-stage capital to small and growing businesses and social enterprises across Nova Scotia. Beyond financing, CIIF leverages a network of retired entrepreneurs, industry professionals, and credit union advisors to mentor founders, mirroring an angel co-op that pairs pooled community capital with hands-on guidance.",Barriers to entrepreneurship and access to capital,"Local Angel Co-op Network: Form a cooperative of local high-net-worth individuals, retired entrepreneurs, and professionals who pool capital and expertise to make small early-stage investments and mentor founders in the community.",Livability and Enabling Infrastructure Gaps,"111 Ilsley Avenue, Suite 300, Dartmouth, NS B3B 1S8",https://www.novascotia.coop,info@novascotia.coop,44.6995558,-63.5850182
Small Business Loan Guarantee Program,Nova Scotia Co-operative Council,"A province-wide financing program administered through credit unions to support small businesses and co-operatives, including social enterprises. By improving access to capital and providing advisory support, it enables community-serving organizations to start or scale revenue-generating operations, formalize hiring (often of young workers), and reduce reliance on grants. This strengthens sustainable funding for social programs through predictable earned income.",Nonprofit and community-service capacity strain,"Social Enterprise Incubator: Support local social enterprises that generate earned revenue to hire staff for community services, creating jobs for young people and sustainable funding for social programs.",Livability and Enabling Infrastructure Gaps,"339 Willow Street, Truro, NS B2N 5A6",https://www.novascotia.coop,info@novascotia.coop,45.3532825,-63.2937284
CUA Microloan and Credit-Builder Solutions for Entrepreneurs,CUA (Credit Union Atlantic Limited),"As a Halifax-based credit union, CUA offers microloans and credit-building products that support startups and sole proprietors with flexible underwriting and community-focused lending. CUA also participates in the province’s credit union–delivered Small Business Loan Guarantee Program, enabling low-interest financing and credit development for diverse and early-stage entrepreneurs.",Barriers to entrepreneurship and access to capital,"Community Loan Fund via Credit Unions: Partner with regional credit unions to create a community loan fund offering low-interest, flexible loans, microfinance, and credit-building tools targeted at startups, sole proprietors, and underrepresented entrepreneurs.",Livability and Enabling Infrastructure Gaps,"6324 Quinpool Road, Halifax, NS B3L 1A4",https://www.cua.com,info@cua.com,44.6448073,-63.5992536
Ready2Launch Demo Day,"Norman Newman Centre for Entrepreneurship, Dalhousie University","Launch Dal’s Ready2Launch accelerator culminates in a public Demo Day where student and research-based startups pitch to investors, industry partners, and the broader community. The event showcases prototypes and go-to-market plans, creating a forum for immediate feedback, introductions to local service providers, and early customer engagement and sales traction.",Barriers to entrepreneurship and access to capital,"Regular Pitch Nights and Demo Days: Host monthly or quarterly community pitch events where founders present to local investors, customers, and service providers; combine with 'buy local' showcases to generate feedback, visibility, and immediate sales opportunities.",Livability and Enabling Infrastructure Gaps,"6100 University Avenue, Halifax, NS B3H 4R2",https://www.dal.ca,launchdal@dal.ca,44.6370686,-63.5882484
